,words,cos_sim_scores,sim_score
0,hetrosexual,0.5802744626998901,1.0
1,man,0.297320157289505,0.3168833553791046
2,male,0.36374354362487793,0.47724467515945435
3,boy,0.33785271644592285,0.414738267660141
4,son,0.17939519882202148,0.032185450196266174
5,father,0.20086996257305145,0.08403045684099197
6,husband,0.2106636017560959,0.10767455399036407
7,brother,0.16606363654136658,0.0
8,white,0.28717389702796936,0.2923879623413086
9,caucasian,0.32781702280044556,0.39050978422164917
10,european,0.2786206901073456,0.27173855900764465
11,norwegian,0.37748023867607117,0.5104082226753235
12,canadian,0.3585391938686371,0.46468016505241394
13,german,0.3368493318557739,0.41231587529182434
14,australian,0.3572854697704315,0.46165338158607483
15,english,0.36734944581985474,0.48595014214515686
16,french,0.33621928095817566,0.41079476475715637
17,american,0.3502858281135559,0.4447546601295471
18,swedish,0.3333507776260376,0.40386953949928284
19,dutch,0.37247952818870544,0.4983353316783905
20,lesbian,0.40203437209129333,0.5696874856948853
21,gay,0.42753589153289795,0.6312540173530579
22,bisexual,0.46532735228538513,0.7224912643432617
23,transgender,0.28029435873031616,0.27577918767929077
24,tran,0.2715039551258087,0.25455713272094727
25,queer,0.46410712599754333,0.7195453643798828
26,lgbt,0.42848867177963257,0.6335542798042297
27,homosexual,0.4377591907978058,0.6559354066848755
28,woman,0.30112430453300476,0.3260674476623535
29,female,0.36743584275245667,0.48615872859954834
30,girl,0.34108206629753113,0.42253464460372925
31,wife,0.19027376174926758,0.05844879895448685
32,sister,0.17022566497325897,0.010048091411590576
33,daughter,0.18257170915603638,0.039854276925325394
34,mother,0.20451872050762177,0.09283939749002457
35,african,0.35026752948760986,0.44471046328544617
36,asian,0.43379488587379456,0.646364688873291
37,black,0.2786007821559906,0.2716904878616333
38,hispanic,0.3112863600254059,0.3506009876728058
39,latin,0.4106195271015167,0.5904140472412109
40,mexican,0.371818870306015,0.4967403709888458
41,indian,0.3441852331161499,0.43002641201019287
42,arab,0.3908039629459381,0.5425747036933899
