,words,cos_sim_scores,sim_score
0,man,0.35199469327926636,0.6922141909599304
1,male,0.5731353163719177,0.92037034034729
2,boy,0.2504555583000183,0.5874537825584412
3,son,0.13788971304893494,0.4713168740272522
4,father,0.358924925327301,0.6993642449378967
5,husband,0.21151800453662872,0.5472809672355652
6,brother,0.300902783870697,0.6395013928413391
7,white,0.64337557554245,0.9928389191627502
8,caucasian,-0.16939884424209595,0.15427981317043304
9,european,0.22397509217262268,0.5601332783699036
10,norwegian,0.12706691026687622,0.46015071868896484
11,canadian,0.4246571660041809,0.7671818137168884
12,german,0.27016493678092957,0.6077883839607239
13,australian,0.2832200229167938,0.6212576627731323
14,english,0.42830711603164673,0.7709475755691528
15,french,0.13676302134990692,0.47015446424484253
16,american,0.4666384756565094,0.8104949593544006
17,swedish,-0.04832027852535248,0.279199481010437
18,dutch,-0.09948939830064774,0.22640709578990936
19,lesbian,0.6503164768218994,1.0
20,gay,0.5410714745521545,0.88728928565979
21,bisexual,-0.24166889488697052,0.07971704751253128
22,transgender,0.20437033474445343,0.5399065017700195
23,tran,-0.15903614461421967,0.164971262216568
24,queer,0.4581387937068939,0.8017255663871765
25,lgbt,-0.31893473863601685,0.0
26,homosexual,0.5617480874061584,0.9086218476295471
27,woman,0.28119373321533203,0.6191670894622803
28,female,0.4149925112724304,0.7572105526924133
29,girl,0.2841700315475464,0.6222378015518188
30,wife,0.2321823537349701,0.5686008334159851
31,sister,0.2716951072216034,0.6093671321868896
32,daughter,0.28347527980804443,0.6215210556983948
33,mother,0.20536312460899353,0.5409308075904846
34,african,0.622987687587738,0.9718042016029358
35,asian,0.5238187313079834,0.8694891929626465
36,black,0.3726964592933655,0.7135726809501648
37,hispanic,0.36710530519485474,0.7078041434288025
38,latin,0.043314021080732346,0.3737408220767975
39,mexican,0.060643866658210754,0.3916204571723938
40,indian,0.24099469184875488,0.5776928067207336
41,arab,0.5566155910491943,0.9033265113830566
