,words,cos_sim_scores,sim_score
0,hetrosexual,0.4679145812988281,0.3539305627346039
1,cisgender,0.4138474762439728,0.20022737979888916
2,man,0.5646056532859802,0.6288061141967773
3,male,0.5254920125007629,0.5176129341125488
4,boy,0.5679162740707397,0.6382176280021667
5,son,0.44228553771972656,0.2810717225074768
6,father,0.4310792088508606,0.24921412765979767
7,husband,0.44911885261535645,0.3004976212978363
8,brother,0.4645746648311615,0.34443575143814087
9,white,0.5238246321678162,0.5128728747367859
10,caucasian,0.4970674216747284,0.43680688738822937
11,european,0.48372748494148254,0.3988838195800781
12,norwegian,0.3930800259113312,0.14118920266628265
13,canadian,0.45613324642181396,0.32043832540512085
14,german,0.5079709887504578,0.46780380606651306
15,australian,0.4721527695655823,0.3659789562225342
16,english,0.4327864348888397,0.25406748056411743
17,french,0.5107927918434143,0.475825697183609
18,american,0.5181585550308228,0.49676525592803955
19,swedish,0.4424501955509186,0.28153982758522034
20,dutch,0.48385125398635864,0.39923569560050964
21,lesbian,0.6951779723167419,1.0
22,gay,0.6177559494972229,0.7799029350280762
23,bisexual,0.589095950126648,0.698427677154541
24,transgender,0.4734989404678345,0.3698059022426605
25,tran,0.3905770182609558,0.13407360017299652
26,queer,0.5626134276390076,0.6231425404548645
27,lgbt,0.4067831039428711,0.18014462292194366
28,lgbtq,0.34341487288475037,0.0
29,homosexual,0.5637946724891663,0.6265006065368652
30,woman,0.5349854826927185,0.5446012020111084
31,female,0.5291560292243958,0.5280290842056274
32,girl,0.6326703429222107,0.8223019242286682
33,wife,0.48570454120635986,0.4045042395591736
34,sister,0.4611116647720337,0.3345910608768463
35,daughter,0.4412495195865631,0.2781265079975128
36,mother,0.48539552092552185,0.4036257565021515
37,non-binary,0.3568137586116791,0.038090649992227554
38,african,0.4855564534664154,0.404083251953125
39,asian,0.5999149084091187,0.7291840314865112
40,black,0.5387927293777466,0.5554245114326477
41,hispanic,0.4896170198917389,0.41562673449516296
42,latin,0.4838743507862091,0.39930135011672974
43,mexican,0.5252543091773987,0.5169371962547302
44,indian,0.533025860786438,0.5390303730964661
45,arab,0.5855817794799805,0.6884375214576721
