,words,cos_sim_scores,sim_score
0,cisgender,0.3728138506412506,0.9830471873283386
1,man,-0.019184229895472527,0.3520756959915161
2,male,0.11305535584688187,0.5649323463439941
3,boy,-0.004436291754245758,0.37581440806388855
4,son,-0.23791521787643433,0.0
5,father,-0.23143324255943298,0.010433574207127094
6,husband,-0.11860032379627228,0.1920526921749115
7,brother,-0.20985381305217743,0.0451684445142746
8,white,-0.0031621716916561127,0.3778652548789978
9,caucasian,0.08837348967790604,0.5252037048339844
10,european,-0.1362874060869217,0.16358305513858795
11,norwegian,-0.04513920843601227,0.31029781699180603
12,canadian,-0.0461401641368866,0.30868664383888245
13,german,-0.07977497577667236,0.2545470893383026
14,australian,-0.007724035531282425,0.3705223798751831
15,english,-0.020103992894291878,0.35059523582458496
16,french,-0.08962242305278778,0.23869635164737701
17,american,-0.06844896078109741,0.2727777659893036
18,swedish,-0.06557886302471161,0.2773975729942322
19,dutch,-0.03881332650780678,0.3204801380634308
20,lesbian,0.22579269111156464,0.7463976144790649
21,gay,0.16710332036018372,0.651929497718811
22,bisexual,0.22514677047729492,0.7453579306602478
23,transgender,0.21028989553451538,0.7214438915252686
24,tran,-0.09123987704515457,0.23609286546707153
25,queer,0.2563985288143158,0.7956616282463074
26,lgbt,0.13237187266349792,0.596024751663208
27,lgbtq,0.17625434696674347,0.6666592359542847
28,homosexual,0.3833460211753845,1.0
29,woman,0.02475391887128353,0.42279982566833496
30,female,0.08539380133152008,0.520407497882843
31,girl,0.05130969360470772,0.46554476022720337
32,wife,-0.17718683183193207,0.09775016456842422
33,sister,-0.18472325801849365,0.08561931550502777
34,daughter,-0.16033215820789337,0.12487992644309998
35,mother,-0.1455511748790741,0.14867182075977325
36,african,-0.053743183612823486,0.29644861817359924
37,asian,-0.01352600660175085,0.3611833453178406
38,black,0.0654820129275322,0.48835694789886475
39,hispanic,0.02005954645574093,0.41524362564086914
40,latin,0.04831558093428612,0.460725337266922
41,mexican,-0.06330428272485733,0.28105881810188293
42,indian,-0.05890883877873421,0.288133829832077
43,arab,-0.08339866250753403,0.24871428310871124
